_id,evento_id,cedula_estudiante,fecha_inscripcion
6981fb99b031ec1eec06cb46,697b59db58e6c79ef92c4915,1100000093,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb47,6981fac0b031ec1eec06cae5,1100000094,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb48,6981fab9b031ec1eec06cae2,1100000095,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb49,6981fac0b031ec1eec06cae8,1100000096,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb4a,6981fac0b031ec1eec06cae9,1100000097,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb4b,6981fac0b031ec1eec06cae6,1100000098,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb4c,6981fab9b031ec1eec06cae4,1100000099,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb4d,6981fac0b031ec1eec06cae6,1100000100,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb4e,6981fab9b031ec1eec06cae4,1100000101,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb4f,6981fab9b031ec1eec06cae1,1100000102,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb50,6981fac0b031ec1eec06cae8,1100000103,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb51,6981fab9b031ec1eec06cae3,1100000104,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb52,6981fab9b031ec1eec06cae3,1100000105,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb53,6981fac0b031ec1eec06cae8,1100000106,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb54,6981fac0b031ec1eec06cae5,1100000107,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb55,6981fab9b031ec1eec06cae3,1100000108,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb56,6981fab9b031ec1eec06cae2,1100000109,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb57,6981fac0b031ec1eec06cae7,1100000110,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb58,6981fab9b031ec1eec06cae4,1100000111,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb59,697b59db58e6c79ef92c4915,1100000112,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb5a,697b59db58e6c79ef92c4915,1100000113,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb5b,6981fab9b031ec1eec06cae2,1100000114,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb5c,6981fab9b031ec1eec06cae4,1100000115,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb5d,6981fab9b031ec1eec06cae1,1100000116,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb5e,6981fab9b031ec1eec06cae3,1100000117,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb5f,6981fac0b031ec1eec06cae6,1100000118,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb60,6981fab9b031ec1eec06cae4,1100000119,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb61,6981fab9b031ec1eec06cae1,1100000120,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb62,6981fab9b031ec1eec06cae4,1100000121,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb63,6981fab9b031ec1eec06cae3,1100000122,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb64,6981fab9b031ec1eec06cae1,1100000123,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb65,6981fac0b031ec1eec06cae9,1100000124,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb66,6981fab9b031ec1eec06cae3,1100000125,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb67,6981fac0b031ec1eec06cae9,1100000126,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb68,6981fab9b031ec1eec06cae4,1100000127,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb69,697b59db58e6c79ef92c4915,1100000128,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb6a,6981fac0b031ec1eec06cae6,1100000129,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb6b,6981fac0b031ec1eec06cae5,1100000130,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb6c,6981fab9b031ec1eec06cae2,1100000131,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb6d,6981fac0b031ec1eec06cae8,1100000132,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb6e,6981fac0b031ec1eec06cae6,1100000133,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb6f,6981fab9b031ec1eec06cae3,1100000134,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb70,6981fab9b031ec1eec06cae2,1100000135,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb71,6981fac0b031ec1eec06cae9,1100000136,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb72,6981fac0b031ec1eec06cae6,1100000137,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb73,6981fac0b031ec1eec06cae9,1100000138,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb74,6981fac0b031ec1eec06cae8,1100000139,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb75,6981fac0b031ec1eec06cae7,1100000140,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb76,6981fab9b031ec1eec06cae2,1100000141,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb77,6981fab9b031ec1eec06cae1,1100000142,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb78,697b59db58e6c79ef92c4915,1100000143,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb79,6981fac0b031ec1eec06cae8,1100000144,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb7a,6981fab9b031ec1eec06cae2,1100000145,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb7b,6981fac0b031ec1eec06cae7,1100000146,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb7c,6981fac0b031ec1eec06cae5,1100000147,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb7d,6981fac0b031ec1eec06cae8,1100000148,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb7e,6981fab9b031ec1eec06cae1,1100000149,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb7f,6981fac0b031ec1eec06cae7,1100000150,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb80,6981fac0b031ec1eec06cae9,1100000151,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb81,6981fac0b031ec1eec06cae8,1100000152,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb82,6981fab9b031ec1eec06cae3,1100000153,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb83,6981fab9b031ec1eec06cae4,1100000154,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb84,6981fac0b031ec1eec06cae8,1100000155,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb85,6981fac0b031ec1eec06cae7,1100000156,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb86,6981fab9b031ec1eec06cae2,1100000157,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb87,6981fab9b031ec1eec06cae2,1100000158,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb88,6981fac0b031ec1eec06cae7,1100000159,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb89,6981fac0b031ec1eec06cae9,1100000160,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb8a,697b59db58e6c79ef92c4915,1100000161,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb8b,6981fab9b031ec1eec06cae1,1100000162,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb8c,6981fac0b031ec1eec06cae7,1100000163,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb8d,6981fab9b031ec1eec06cae4,1100000164,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb8e,697b59db58e6c79ef92c4915,1100000165,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb8f,6981fab9b031ec1eec06cae4,1100000166,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb90,6981fac0b031ec1eec06cae8,1100000167,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb91,6981fac0b031ec1eec06cae5,1100000168,2026-02-03T13:43:53.659Z
6981fb99b031ec1eec06cb92,6981fac0b031ec1eec06cae5,1100000169,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb93,6981fab9b031ec1eec06cae2,1100000170,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb94,6981fab9b031ec1eec06cae2,1100000171,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb95,6981fac0b031ec1eec06cae9,1100000172,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb96,697b59db58e6c79ef92c4915,1100000173,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb97,6981fac0b031ec1eec06cae6,1100000174,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb98,6981fac0b031ec1eec06cae6,1100000175,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb99,6981fab9b031ec1eec06cae2,1100000176,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb9a,6981fac0b031ec1eec06cae8,1100000177,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb9b,6981fab9b031ec1eec06cae4,1100000178,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb9c,6981fac0b031ec1eec06cae5,1100000179,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb9d,697b59db58e6c79ef92c4915,1100000180,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb9e,6981fac0b031ec1eec06cae6,1100000181,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cb9f,6981fac0b031ec1eec06cae9,1100000182,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba0,697b59db58e6c79ef92c4915,1100000183,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba1,6981fac0b031ec1eec06cae6,1100000184,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba2,6981fab9b031ec1eec06cae3,1100000185,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba3,6981fac0b031ec1eec06cae7,1100000186,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba4,6981fab9b031ec1eec06cae4,1100000187,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba5,6981fac0b031ec1eec06cae9,1100000188,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba6,6981fac0b031ec1eec06cae8,1100000189,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba7,697b59db58e6c79ef92c4915,1100000190,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba8,697b59db58e6c79ef92c4915,1100000191,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cba9,6981fab9b031ec1eec06cae4,1100000192,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbaa,6981fac0b031ec1eec06cae8,1100000193,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbab,6981fab9b031ec1eec06cae3,1100000194,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbac,6981fac0b031ec1eec06cae7,1100000195,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbad,697b59db58e6c79ef92c4915,1100000196,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbae,6981fac0b031ec1eec06cae5,1100000197,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbaf,6981fab9b031ec1eec06cae1,1100000198,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb0,6981fac0b031ec1eec06cae7,1100000199,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb1,6981fac0b031ec1eec06cae5,1100000200,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb2,6981fac0b031ec1eec06cae5,1100000201,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb3,6981fac0b031ec1eec06cae7,1100000202,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb4,6981fab9b031ec1eec06cae1,1100000203,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb5,6981fac0b031ec1eec06cae6,1100000204,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb6,6981fab9b031ec1eec06cae3,1100000205,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb7,6981fac0b031ec1eec06cae5,1100000206,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb8,6981fab9b031ec1eec06cae3,1100000207,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbb9,697b59db58e6c79ef92c4915,1100000208,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbba,6981fac0b031ec1eec06cae6,1100000209,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbbb,697b59db58e6c79ef92c4915,1100000210,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbbc,6981fab9b031ec1eec06cae4,1100000211,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbbd,6981fab9b031ec1eec06cae3,1100000212,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbbe,6981fac0b031ec1eec06cae7,1100000213,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbbf,6981fab9b031ec1eec06cae2,1100000214,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc0,6981fac0b031ec1eec06cae6,1100000215,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc1,6981fac0b031ec1eec06cae5,1100000216,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc2,6981fac0b031ec1eec06cae9,1100000217,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc3,6981fac0b031ec1eec06cae7,1100000218,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc4,6981fac0b031ec1eec06cae8,1100000219,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc5,6981fac0b031ec1eec06cae9,1100000220,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc6,6981fac0b031ec1eec06cae9,1100000221,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc7,6981fac0b031ec1eec06cae5,1100000222,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc8,6981fac0b031ec1eec06cae9,1100000223,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbc9,6981fab9b031ec1eec06cae3,1100000224,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbca,6981fab9b031ec1eec06cae2,1100000225,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbcb,6981fac0b031ec1eec06cae8,1100000226,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbcc,6981fab9b031ec1eec06cae3,1100000227,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbcd,6981fab9b031ec1eec06cae1,1100000228,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbce,6981fac0b031ec1eec06cae5,1100000229,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbcf,6981fab9b031ec1eec06cae2,1100000230,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd0,6981fac0b031ec1eec06cae6,1100000231,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd1,6981fac0b031ec1eec06cae8,1100000232,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd2,697b59db58e6c79ef92c4915,1100000233,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd3,6981fac0b031ec1eec06cae5,1100000234,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd4,6981fab9b031ec1eec06cae1,1100000235,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd5,6981fac0b031ec1eec06cae5,1100000236,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd6,697b59db58e6c79ef92c4915,1100000237,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd7,6981fab9b031ec1eec06cae2,1100000238,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd8,6981fab9b031ec1eec06cae1,1100000239,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbd9,6981fac0b031ec1eec06cae7,1100000240,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbda,6981fac0b031ec1eec06cae7,1100000241,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbdb,6981fab9b031ec1eec06cae3,1100000242,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbdc,6981fac0b031ec1eec06cae8,1100000243,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbdd,6981fac0b031ec1eec06cae7,1100000244,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbde,697b59db58e6c79ef92c4915,1100000245,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbdf,6981fab9b031ec1eec06cae3,1100000246,2026-02-03T13:43:53.660Z
6981fb99b031ec1eec06cbe0,6981fac0b031ec1eec06cae8,1100000247,2026-02-03T13:43:53.660Z
